,Id,IdOrig,Dbase,CommName,SciName,SpeciesCat,Country,RegionFAO,Year,Catch,CatchUnit,Biomass,BiomassUnit,BiomassMetric,Fmort,FmortUnit,FmortMetric,ExploitStatus,Bmsy,SSBmsy,Fmsy,Umsy,VonBertK,VonBertKUnit,VonBertKSource,Temp,TempUnit,TempSource,MaxLength,MaxLengthUnit,MaxLengthSource,AgeMat,AgeMatUnit,AgeMatSource
1119,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1985,14465,MT,450000,MT,B,0.044,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1120,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1986,28892,MT,470000,MT,B,0.083,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1121,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1987,35163,MT,432000,MT,B,0.108,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1122,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1988,38406,MT,422000,MT,B,0.117,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1123,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1989,34829,MT,398000,MT,B,0.114,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1124,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1990,32115,MT,350000,MT,B,0.114,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1125,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1991,27073,MT,320000,MT,B,0.107,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1126,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1992,24932,MT,287000,MT,B,0.104,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1127,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1993,25433,MT,290000,MT,B,0.112,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1128,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1994,23760,MT,256000,MT,B,0.116,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1129,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1995,20954,MT,266000,MT,B,0.097,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1130,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1996,17577,MT,240000,MT,B,0.083,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1131,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1997,14922,MT,226000,MT,B,0.074,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1132,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1998,14108,MT,215000,MT,B,0.074,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1133,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,1999,13575,MT,221000,MT,B,0.074,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1134,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2000,15919,MT,207000,MT,B,0.087,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1135,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2001,14097,MT,226000,MT,B,0.077,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1136,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2002,14789,MT,237000,MT,B,0.075,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1137,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2003,16432,MT,235000,MT,B,0.081,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1138,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2004,17782,MT,270000,MT,B,0.08,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1139,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2005,16537,MT,267000,MT,B,0.072,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1140,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2006,15829,MT,256000,MT,B,0.07,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1141,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2007,14979,MT,246000,MT,B,0.069,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1142,NA,AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK,RAM,Sablefish,Anoplopoma fimbria,34,USA,67,2008,13794,MT,230000,MT,B,0.067,1/yr,F?,NA,0,100730,0.101,0,NA,,NA,NA,,NA,83,MAX-LEN-cm,RAM,6.5,A50-yr,RAM
1143,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1979,31968.26,MT,600556.3,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1144,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1980,41485.98,MT,543857.25,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1145,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1981,38798.45,MT,488065.39,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1146,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1982,19103.48,MT,469921.7,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1147,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1983,14909.57,MT,482168.69,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1148,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1984,13988.32,MT,502580.35,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1149,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1985,33591.66,MT,532517.44,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1150,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1986,51523.52,MT,680842.15,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1151,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1987,58416.75,MT,827352.48,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1152,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1988,76914.23,MT,947100.87,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1153,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1989,86857.42,MT,1018768.46,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1154,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1990,95169.5,MT,1029654.68,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1155,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1991,182966.77,MT,870897.35,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1156,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1992,171949.47,MT,718490.31,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1157,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1993,125928.93,MT,642286.8,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1158,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1994,82356.43,MT,624596.69,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1159,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1995,44713.28,MT,640472.43,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1160,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1996,38934.52,MT,642286.8,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1161,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1997,65932.32,MT,569258.42,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1162,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1998,128353.38,MT,400068.47,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1163,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,1999,102920.48,MT,272609.01,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1164,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2000,18013.95,MT,245393.47,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1165,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2001,13737.03,MT,230424.92,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1166,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2002,18440.33,MT,226342.59,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1167,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2003,16116.58,MT,243125.51,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1168,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2004,12813.07,MT,271248.24,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1169,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2005,12994.05,MT,297103,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1170,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2006,19810.63,MT,334751.17,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1171,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2007,19860.98,MT,359245.16,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1172,NA,AFSC-SNOWCRABBS-1979-2008-JENSEN,RAM,Snow crab,Chionoecetes opilio,42,USA,NA,2008,34956.52,MT,357884.38,MT,B,NA,0,F?,NA,0,418030.728,0,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1173,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1977,27,MT,0,NA,NA,NA,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1174,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1978,1943,MT,0,NA,NA,NA,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1175,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1979,3286,MT,0,NA,NA,NA,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1176,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1980,833,MT,30045,MT,B,0.028,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1177,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1981,821,MT,28573,MT,B,0.028,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1178,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1982,621,MT,27747,MT,B,0.022,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1179,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1983,235,MT,27254,MT,B,0.008,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1180,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1984,83,MT,28677,MT,B,0.003,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1181,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1985,21,MT,28183,MT,B,0.001,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1182,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1986,30,MT,27709,MT,B,0.001,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1183,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1987,64,MT,25705,MT,B,0.002,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1184,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1988,69,MT,25563,MT,B,0.003,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1185,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1989,188,MT,25470,MT,B,0.007,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1186,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1990,662,MT,25264,MT,B,0.025,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1187,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1991,456,MT,25530,MT,B,0.017,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1188,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1992,368,MT,25461,MT,B,0.014,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1189,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1993,437,MT,25305,MT,B,0.017,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1190,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1994,224,MT,25291,MT,B,0.009,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1191,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1995,215,MT,25546,MT,B,0.008,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1192,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1996,225,MT,25338,MT,B,0.009,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1193,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1997,122,MT,25128,MT,B,0.005,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1194,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1998,209,MT,26147,MT,B,0.009,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1195,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,1999,197,MT,25049,MT,B,0.008,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1196,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2000,343,MT,24007,MT,B,0.015,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1197,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2001,194,MT,23095,MT,B,0.009,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1198,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2002,323,MT,22087,MT,B,0.016,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1199,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2003,238,MT,20365,MT,B,0.012,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1200,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2004,240,MT,19859,MT,B,0.012,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1201,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2005,169,MT,19890,MT,B,0.009,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1202,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2006,209,MT,19252,MT,B,0.012,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1203,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2007,322,MT,17703,MT,B,0.018,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1204,NA,AFSC-SRAKEROCKBSAI-1977-2008-STANTON,RAM,Shortraker rockfish,Sebastes borealis,NA,USA,NA,2008,132,MT,17348,MT,B,0.008,1/yr,F?,NA,0,139188,0.0225,0,NA,,NA,NA,,NA,NA,,NA,NA,,NA
1205,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1976,NA,MT,0,NA,NA,NA,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1206,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1977,7367,MT,0,NA,NA,NA,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1207,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1978,6283,MT,863180,MT,B,0.017,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1208,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1979,9446,MT,975370,MT,B,0.025,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1209,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1980,58157,MT,1325300,MT,B,0.122,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1210,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1981,55517,MT,1491800,MT,B,0.073,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1211,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1982,57753,MT,1585100,MT,B,0.089,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1212,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1983,59021,MT,1576000,MT,B,0.071,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1213,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1984,77595,MT,1506400,MT,B,0.078,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1214,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1985,58147,MT,1424400,MT,B,0.077,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
1215,NA,AFSC-WPOLLAI-1976-2008-MELNYCHUK,RAM,Walleye pollock,Theragra chalcogramma,32,USA,67,1986,45439,MT,1318100,MT,B,0.039,1/yr,F?,NA,0,98987,0.357,0,NA,,NA,NA,,NA,NA,,NA,4.5,A50-yr,RAM
